Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,year_received,month_received,dayofweek_received,quarter_received,is_weekend,is_holiday_season,processing_days,same_day_processing,company_complaint_count,company_size,state_complaint_count,product_category,region
1284763,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Terms,GA,30338,2015-03-16,2015-03-16,Transunion,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,1525,enterprise,1146,credit,south
1285160,Bank Account Or Service,Checking Account,"Making/Receiving Payments, Sending Money",Not Specified,MD,20901,2015-03-16,2015-03-16,Jpmorgan Chase,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,1272,enterprise,791,banking,south
1284983,Payday Loan,Not Specified,Charged Bank Acct Wrong Day Or Amt,Not Specified,NJ,8021,2015-03-16,2015-03-16,Ace Cash Express Inc.,In progress,Yes,No,2015,3,0,1,0,0,0,1,53,large,1113,loan,northeast
1284944,Mortgage,Conventional Fixed Mortgage,Credit Decision / Underwriting,Not Specified,WA,99403,2015-03-16,2015-03-16,Arbor Residential Mortgage Llc,In progress,Yes,No,2015,3,0,1,0,0,0,1,19,medium,509,mortgage,west
1284955,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,FL,33063,2015-03-16,2015-03-16,Transunion,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,1525,enterprise,2592,credit,south
1285144,Consumer Loan,Vehicle Lease,Managing The Loan Or Lease,Not Specified,NY,11725,2015-03-16,2015-03-16,Nissan Motor Acceptance Corporation,In progress,Yes,No,2015,3,0,1,0,0,0,1,34,medium,1846,loan,northeast
1285040,Consumer Loan,Installment Loan,Managing The Loan Or Lease,Not Specified,WI,54403,2015-03-16,2015-03-17,"Cashcall, Inc.",Closed with explanation,Yes,No,2015,3,0,1,0,0,1,0,69,large,351,loan,midwest
1285106,Mortgage,Conventional Fixed Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,TX,77502,2015-03-16,2015-03-16,Nationstar Mortgage,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,749,enterprise,2380,mortgage,south
1285061,Payday Loan,Not Specified,Received A Loan I Didn'T Apply For,Not Specified,MO,63012,2015-03-16,2015-03-16,Speedy Cash Holdings,Closed,Yes,No,2015,3,0,1,0,0,0,1,39,medium,409,loan,midwest
1286088,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NY,13440,2015-03-16,2015-03-17,"Mercantile Adjustment Bureau, Llc",Closed with explanation,Yes,No,2015,3,0,1,0,0,1,0,16,medium,1846,debt,northeast
1283757,Consumer Loan,Vehicle Loan,Managing The Loan Or Lease,Not Specified,TX,77373,2015-03-16,2015-03-16,Ally Financial Inc.,In progress,Yes,No,2015,3,0,1,0,0,0,1,165,large,2380,loan,south
1285383,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,TX,75169,2015-03-16,2015-03-16,"On-Site Manager, Inc.",Closed with non-monetary relief,Yes,No,2015,3,0,1,0,0,0,1,2,small,2380,credit,south
1285237,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,IL,60620,2015-03-16,2015-03-16,"Contract Callers, Inc.",Closed,Yes,No,2015,3,0,1,0,0,0,1,9,small,1003,debt,midwest
1285289,Mortgage,Conventional Adjustable Mortgage (Arm),"Loan Servicing, Payments, Escrow Account",Not Specified,CA,95376,2015-03-16,2015-03-16,Ocwen,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,934,enterprise,3859,mortgage,west
1285841,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,MI,48188,2015-03-16,2015-03-16,Transworld Systems Inc.,In progress,Yes,No,2015,3,0,1,0,0,0,1,215,enterprise,694,debt,midwest
1285463,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,Problem With Statement Of Dispute,TX,77362,2015-03-16,2015-03-16,Transunion,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,1525,enterprise,2380,credit,south
1285447,Bank Account Or Service,Savings Account,"Account Opening, Closing, Or Management",Not Specified,NC,28208,2015-03-16,2015-03-16,"Fnis (Fidelity National Information Services, Inc.)",In progress,Yes,No,2015,3,0,1,0,0,0,1,57,large,764,banking,south
1285435,Student Loan,Non-Federal Student Loan,Can'T Repay My Loan,Not Specified,TX,78251,2015-03-16,2015-03-16,Wells Fargo,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,1430,enterprise,2380,loan,south
1285840,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,PA,17202,2015-03-16,2015-03-16,"Convergent Resources, Inc.",Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,113,large,1055,debt,northeast
1285573,Money Transfers,Domestic (Us) Money Transfer,Other Service Issues,Not Specified,TN,38141,2015-03-16,2015-03-16,Moneygram,In progress,Yes,No,2015,3,0,1,0,0,0,1,73,large,473,other,south
1285480,Bank Account Or Service,Savings Account,"Account Opening, Closing, Or Management",Not Specified,NY,12015,2015-03-16,2015-03-17,First Niagara Bank,In progress,Yes,No,2015,3,0,1,0,0,1,0,25,medium,1846,banking,northeast
1285560,Debt Collection,Not Specified,Disclosure Verification Of Debt,Right To Dispute Notice Not Received,ME,4605,2015-03-16,2015-03-16,"Southwest Credit Systems, L.P.",In progress,Yes,No,2015,3,0,1,0,0,0,1,45,medium,115,debt,northeast
1286087,Money Transfers,International Money Transfer,Money Was Not Available When Promised,Not Specified,TN,37087,2015-03-16,2015-03-17,Xoom,Closed with explanation,Yes,No,2015,3,0,1,0,0,1,0,3,small,473,other,south
1286053,Bank Account Or Service,Checking Account,Deposits And Withdrawals,Not Specified,CA,95624,2015-03-16,2015-03-16,Wells Fargo,Closed with explanation,Yes,Yes,2015,3,0,1,0,0,0,1,1430,enterprise,3859,banking,west
1284366,Payday Loan,Not Specified,Charged Fees Or Interest I Didn'T Expect,Not Specified,MO,64052,2015-03-16,2015-03-16,Speedy Cash Holdings,Closed with explanation,Yes,No,2015,3,0,1,0,0,0,1,39,medium,409,loan,midwest
1286082,Bank Account Or Service,Checking Account,Deposits And Withdrawals,Not Specified,TX,75006,2015-03-16,2015-03-17,Jpmorgan Chase,Closed with explanation,Yes,No,2015,3,0,1,0,0,1,0,1272,enterprise,2380,banking,south
1286132,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,IN,47872,2015-03-16,2015-03-17,Transunion,Closed with non-monetary relief,Yes,No,2015,3,0,1,0,0,1,0,1525,enterprise,298,credit,midwest
1286079,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,CT,6478,2015-03-16,2015-03-17,"Ccs Financial Services, Inc.",Closed with explanation,Yes,No,2015,3,0,1,0,0,1,0,71,large,287,debt,northeast
1286076,Debt Collection,Credit Card,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,TX,78501,2015-03-16,2015-03-17,"Asta Funding, Inc",Closed with explanation,Yes,Yes,2015,3,0,1,0,0,1,0,16,medium,2380,debt,south
1286078,Mortgage,Fha Mortgage,"Loan Modification,Collection,Foreclosure",Not Specified,NJ,8016,2015-03-16,2015-03-17,Aurora Financial Group Inc.,Closed with explanation,Yes,No,2015,3,0,1,0,0,1,0,1,small,1113,mortgage,northeast
1283561,Debt Collection,"Other (Phone, Health Club, Etc.)",Improper Contact Or Sharing Of Info,Contacted Employer After Asked Not To,PA,18840,2015-03-15,2015-03-17,Transworld Systems Inc.,In progress,Yes,No,2015,3,6,1,1,0,2,0,215,enterprise,1055,debt,northeast
1283468,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,TN,37160,2015-03-15,2015-03-15,"Fnis (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,57,large,473,credit,south
1283462,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,PA,19124,2015-03-15,2015-03-15,Equifax,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,2049,enterprise,1055,credit,northeast
1283463,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,CT,6513,2015-03-15,2015-03-15,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,3,6,1,1,0,0,1,396,enterprise,287,debt,northeast
1283492,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,CA,90249,2015-03-15,2015-03-15,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,3,6,1,1,0,0,1,396,enterprise,3859,debt,west
1283484,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Terms,GA,31313,2015-03-15,2015-03-15,Transunion,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,1525,enterprise,1146,credit,south
1283476,Debt Collection,"Other (Phone, Health Club, Etc.)",Taking/Threatening An Illegal Action,Threatened To Sue On Too Old Debt,NJ,7018,2015-03-15,2015-03-15,Transworld Systems Inc.,In progress,Yes,No,2015,3,6,1,1,0,0,1,215,enterprise,1113,debt,northeast
1283470,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,GA,30333,2015-03-15,2015-03-15,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,3,6,1,1,0,0,1,396,enterprise,1146,debt,south
1283531,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,NY,13044,2015-03-15,2015-03-15,Equifax,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,2049,enterprise,1846,credit,northeast
1283672,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,CO,80016,2015-03-15,2015-03-15,Transunion,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,1525,enterprise,483,credit,west
1283560,Mortgage,Home Equity Loan Or Line Of Credit,"Loan Modification,Collection,Foreclosure",Not Specified,OK,74112,2015-03-15,2015-03-15,"Green Tree Servicing, Llc",Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,399,enterprise,207,mortgage,south
1283586,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,FL,34481,2015-03-15,2015-03-15,Equifax,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,2049,enterprise,2592,credit,south
1283549,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,TX,75010,2015-03-15,2015-03-15,"Synerprise Consulting Services, Inc.",Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,3,small,2380,debt,south
1283584,Bank Account Or Service,Other Bank Product/Service,"Making/Receiving Payments, Sending Money",Not Specified,NJ,8322,2015-03-15,2015-03-15,Wells Fargo,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,1430,enterprise,1113,banking,northeast
1283578,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,NM,87108,2015-03-15,2015-03-15,Transworld Systems Inc.,In progress,Yes,No,2015,3,6,1,1,0,0,1,215,enterprise,155,debt,west
1283562,Debt Collection,"Other (Phone, Health Club, Etc.)",Improper Contact Or Sharing Of Info,Contacted Employer After Asked Not To,PA,18840,2015-03-15,2015-03-15,Army And Air Force Exchange Service,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,13,medium,1055,debt,northeast
1283610,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,NY,11365,2015-03-15,2015-03-15,"Online Information Services, Inc.",Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,15,medium,1846,debt,northeast
1283671,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,NC,27705,2015-03-15,2015-03-15,Equifax,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,2049,enterprise,764,credit,south
1283602,Consumer Loan,Installment Loan,Shopping For A Loan Or Lease,Not Specified,FL,33971,2015-03-15,2015-03-17,Wells Fargo,Closed with explanation,Yes,No,2015,3,6,1,1,0,2,0,1430,enterprise,2592,loan,south
1283600,Debt Collection,Not Specified,Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,OH,45895,2015-03-15,2015-03-15,"Crown Asset Management, Llc",Closed,Yes,Yes,2015,3,6,1,1,0,0,1,5,small,939,debt,midwest
1283659,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,TX,75054,2015-03-15,2015-03-15,"Procollect, Inc",Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,34,medium,2380,debt,south
1283626,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,CT,6902,2015-03-15,2015-03-15,Transunion,Closed with non-monetary relief,Yes,No,2015,3,6,1,1,0,0,1,1525,enterprise,287,credit,northeast
1283619,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,NY,14034,2015-03-15,2015-03-15,Equifax,Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,2049,enterprise,1846,credit,northeast
1283457,Credit Card,Not Specified,Delinquent Account,Not Specified,PA,19124,2015-03-15,2015-03-16,Discover,Closed with explanation,Yes,Yes,2015,3,6,1,1,0,1,0,368,enterprise,1055,credit,northeast
1283651,Debt Collection,Credit Card,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,GA,30040,2015-03-15,2015-03-15,"Amsher Collection Services, Inc.",Closed with explanation,Yes,No,2015,3,6,1,1,0,0,1,14,medium,1146,debt,south
1283453,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,CA,92078,2015-03-15,2015-03-15,"Enhanced Recovery Company, Llc",Closed with non-monetary relief,Yes,No,2015,3,6,1,1,0,0,1,396,enterprise,3859,debt,west
1283956,Debt Collection,Medical,Disclosure Verification Of Debt,Not Given Enough Info To Verify Debt,TX,75211,2015-03-15,2015-03-16,"Procollect, Inc",Closed with explanation,Yes,No,2015,3,6,1,1,0,1,0,34,medium,2380,debt,south
1283951,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,SC,29016,2015-03-15,2015-03-16,"Designed Receivable Solultions, Inc.",Closed with explanation,Yes,No,2015,3,6,1,1,0,1,0,8,small,441,debt,south
1283272,Debt Collection,Medical,Cont'D Attempts Collect Debt Not Owed,Debt Was Paid,FL,33137,2015-03-14,2015-03-14,Transworld Systems Inc.,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,215,enterprise,2592,debt,south
1283387,Money Transfers,Domestic (Us) Money Transfer,Fraud Or Scam,Not Specified,NC,27349,2015-03-14,2015-03-14,Moneygram,In progress,Yes,No,2015,3,5,1,1,0,0,1,73,large,764,other,south
1283354,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Personal Information,MA,2563,2015-03-14,2015-03-14,Transunion,Closed with non-monetary relief,Yes,No,2015,3,5,1,1,0,0,1,1525,enterprise,512,credit,northeast
1283356,Debt Collection,"Other (Phone, Health Club, Etc.)",Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,IL,60649,2015-03-14,2015-03-14,"Arnold Scott Harris, P.C.",Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,13,medium,1003,debt,midwest
1283350,Bank Account Or Service,(Cd) Certificate Of Deposit,"Account Opening, Closing, Or Management",Not Specified,AZ,85387,2015-03-14,2015-03-16,Ally Financial Inc.,In progress,Yes,No,2015,3,5,1,1,0,2,0,165,large,578,banking,west
1283339,Debt Collection,Not Specified,Cont'D Attempts Collect Debt Not Owed,Debt Is Not Mine,FL,34653,2015-03-14,2015-03-14,"National Enterprise Systems, Inc.",Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,23,medium,2592,debt,south
1283333,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting Report Or Credit Score,NY,11204,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,1846,credit,northeast
1283316,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Reinserted Previously Deleted Info,FL,32835,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,2592,credit,south
1283196,Mortgage,Home Equity Loan Or Line Of Credit,"Loan Servicing, Payments, Escrow Account",Not Specified,ME,4042,2015-03-14,2015-03-14,"Green Tree Servicing, Llc",Closed with explanation,Yes,Yes,2015,3,5,1,1,0,0,1,399,enterprise,115,mortgage,northeast
1283180,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,NY,10940,2015-03-14,2015-03-14,Equifax,In progress,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,1846,credit,northeast
1283310,Credit Reporting,Not Specified,Credit Reporting Company'S Investigation,Problem With Statement Of Dispute,NY,14905,2015-03-14,2015-03-14,Equifax,In progress,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,1846,credit,northeast
1283259,Payday Loan,Not Specified,Payment To Acct Not Credited,Not Specified,TX,77065,2015-03-14,2015-03-14,Speedy Cash Holdings,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,39,medium,2380,loan,south
1283255,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Personal Information,MO,65066,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,409,credit,midwest
1283263,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting Report Or Credit Score,TX,79109,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,2380,credit,south
1283260,Payday Loan,Not Specified,Charged Fees Or Interest I Didn'T Expect,Not Specified,OR,97801,2015-03-14,2015-03-14,Red Rock Tribal Lending,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,28,medium,337,loan,west
1283275,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Public Record,OH,44001,2015-03-14,2015-03-14,Equifax,In progress,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,939,credit,midwest
1283295,Mortgage,Fha Mortgage,"Loan Servicing, Payments, Escrow Account",Not Specified,PA,19543,2015-03-14,2015-03-14,Wells Fargo,Closed with explanation,Yes,Yes,2015,3,5,1,1,0,0,1,1430,enterprise,1055,mortgage,northeast
1283322,Consumer Loan,Vehicle Loan,Managing The Loan Or Lease,Not Specified,NY,14215,2015-03-14,2015-03-14,Ally Financial Inc.,In progress,Yes,No,2015,3,5,1,1,0,0,1,165,large,1846,loan,northeast
1283331,Debt Collection,Mortgage,Communication Tactics,Frequent Or Repeated Calls,NC,28358,2015-03-14,2015-03-14,Nationstar Mortgage,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,749,enterprise,764,debt,south
1283329,Credit Reporting,Not Specified,Unable To Get Credit Report/Credit Score,Problem Getting My Free Annual Report,CA,91506,2015-03-14,2015-03-14,Equifax,Closed with non-monetary relief,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,3859,credit,west
1283344,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Information Is Not Mine,OH,43512,2015-03-14,2015-03-14,Equifax,Closed with non-monetary relief,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,939,credit,midwest
1283362,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Terms,WI,53051,2015-03-14,2015-03-14,Transunion,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,1525,enterprise,351,credit,midwest
1283359,Debt Collection,Auto,Improper Contact Or Sharing Of Info,Talked To A Third Party About My Debt,FL,32583,2015-03-14,2015-03-14,"Nicholas Financial, Inc.",Closed with explanation,Yes,Yes,2015,3,5,1,1,0,0,1,5,small,2592,debt,south
1283385,Consumer Loan,Vehicle Loan,Managing The Loan Or Lease,Not Specified,FL,33813,2015-03-14,2015-03-14,Toyota Motor Credit Corporation,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,32,medium,2592,loan,south
1283373,Credit Reporting,Not Specified,Incorrect Information On Credit Report,Account Status,NC,28625,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,2049,enterprise,764,credit,south
1283369,Debt Collection,Medical,False Statements Or Representation,Attempted To Collect Wrong Amount,FL,33458,2015-03-14,2015-03-14,"Jon Barry And Associates, Inc.",Closed with non-monetary relief,Yes,No,2015,3,5,1,1,0,0,1,10,small,2592,debt,south
1283368,Credit Card,Not Specified,Other,Not Specified,MD,21830,2015-03-14,2015-03-14,Jpmorgan Chase,Closed with explanation,Yes,No,2015,3,5,1,1,0,0,1,1272,enterprise,791,credit,south
